GSM2858677	GSM2858679	GSM2858680	GSM2858681	GSM2858683	GSM2858684	GSM2858685	GSM2858687	GSM2858689	GSM2858691	GSM2858693	GSM2858695	GSM2858696	GSM2858697	GSM2858698	GSM2858700	GSM2858702	GSM2858703	GSM2858704	GSM2858706	GSM2858708	GSM2858709	GSM2858710	GSM2858712	GSM2858714	GSM2858715	GSM2858717	GSM2858719	GSM2858720	GSM2858721	GSM2858722	GSM2858723	GSM2858724	GSM2858725	GSM2858728	GSM2858730	GSM2858731	GSM2858732	GSM2858733	GSM2858734	GSM2858735	GSM2858736	GSM2858737	GSM2858738	GSM2858740	GSM2858741	GSM2858743	GSM2858744	GSM2858745	GSM2858747	GSM2858750	GSM2858751	GSM2858752	GSM2858753	GSM2858754	GSM2858755	GSM2858756	GSM2858757	GSM2858758	GSM2858759	GSM2858762	GSM2858763	GSM2858764	GSM2858765	GSM2858768	GSM2858769	GSM2858770	GSM2858771	GSM2858773	GSM2858774	GSM2858775	GSM2858776	GSM2858777	GSM2858778	GSM2858779	GSM2858781	GSM2858782	GSM2858783	GSM2858784	GSM2858785	GSM2858786	GSM2858787	GSM2858788	GSM2858790	GSM2858791	GSM2858793	GSM2858794	GSM2858795
89932	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6
79697	5	6	5	5	6	6	5	6	6	6	6	6	6	7	6	6	6	6	6	6	5	5	6	7	6	6	5	6	6	6	6	6	6	5	6	6	6	5	6	6	6	6	5	6	6	6	6	5	6	6	6	6	6	6	6	7	5	6	6	6	6	5	5	5	6	6	6	6	6	6	6	7	5	6	6	6	6	7	6	6	5	6	6	6	6	6	6	6
122970	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	4	4	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5
641372	5	5	4	4	5	4	5	5	5	5	4	5	5	5	5	4	4	5	6	5	6	5	4	5	6	5	5	5	4	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5	5	4	4	5	4	5	4	4	4	5	4	4	5	5	5	4	4	5	4	4	5	5	4	4	4	4	5	4	4	4	6	4	5	5	5	4	4	5	4	4	4
83544	6	6	5	6	5	5	6	6	5	6	6	5	5	6	6	6	5	6	5	5	6	5	5	5	6	6	6	5	5	5	6	6	6	6	5	5	6	6	6	5	5	5	5	6	5	5	6	6	5	6	6	5	6	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	5	6	5	6	5	5	6	5	5	6	5	5	5	5	5	6	5
100616158	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	3	3	4	3	3	3	3	4	4	3	3	4	4	4	3	3	3	4	4	4	3	4	4	4	4	3
80127	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	5	6	6	6	6	6	6	5	6	6	6	6	6	7	6	6	6	5	6	6	6	6	6	5	6	6	6	6	5	6	6	6	6	5	6	6	6	6	6	6	6	6	5	6	5	6	6	6	6	6	6	5	6	6
91750	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	7	6	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	7	7	6	7	6	6	6	6	6	6	6	6	6	6	7	7	7	6	7	6	7	6	7	6	7	6	6	6	6	6	6	6	6	6	7	7	6	6	7	6	6	6
338917	5	5	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	4	5	4	4	5	5	5	4	5	4	5	5	5	4	4	5	4	4	5	4	5	4	4	4	5	4	4	4	4	5	5	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	5	5	4	4	4	4	4	4	4
55237	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	4	5	5	5	5	5	6	5	5	5	5	5	5	5	6	5	6	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	4	5	5	5	5	5	5	5	5	4	5	4	4	5	4	5	4	4	4	5	5	5	4	5	4	5	5	5	5	5	5	4	5	4
122961	6	6	5	5	6	6	5	7	6	5	6	6	6	6	5	5	5	6	6	6	6	6	6	6	5	5	5	5	5	6	5	5	5	5	6	6	5	6	5	6	5	6	6	6	6	6	6	6	6	6	5	6	5	6	6	6	6	6	6	6	6	6	6	5	6	6	7	6	6	6	6	6	6	5	6	6	6	6	6	6	6	5	5	5	6	6	5	6
51077	7	7	7	6	8	7	6	8	7	7	7	8	7	8	8	7	6	7	6	7	7	7	8	8	7	7	7	7	7	8	7	7	8	7	8	7	7	8	7	7	7	8	7	8	7	7	8	6	8	8	7	8	6	8	9	8	7	8	8	8	8	7	7	8	8	8	8	9	9	8	8	8	8	7	8	8	9	8	8	7	7	7	8	8	7	8	8	8
56252	8	8	7	7	8	7	7	8	8	7	8	8	7	8	8	8	7	7	7	8	8	8	8	8	7	7	8	7	8	8	8	7	8	8	8	8	7	8	7	8	7	8	8	8	7	8	8	7	8	9	8	8	7	8	9	8	7	8	9	8	8	7	7	8	8	9	9	8	9	9	9	8	9	7	9	8	9	8	8	8	8	8	8	8	8	9	8	8
1743	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	8	7	7	8	8	6	7	8	7	7	8	7	7	8	7	8	8	6	7	6	8	7	8	7	7	7	8	8	6	8	8	7	8	7	8	9	9	7	9	9	8	8	7	7	8	7	8	9	8	8	8	9	8	9	8	9	8	10	8	8	7	7	7	8	8	7	9	8	9
8892	6	7	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	5	6	7	6	7	7	6	6	6	6	6	6	6	7	6	6	6	5	6	6	5	6	5	6	6	7	6	7	7	6	6	6	6	6	6	6	7	6	7	7	7	7	7	6	7	6	9	6	6	5	6	6	6	6	6	7	6	7
79696	5	5	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4
2353	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	7	6	6	6	6	6	6	6	6	7	6	6	7	6	6	6	7	6	6	8	7	6	6	6	7	6	8	6	6	6	6	7	6	6	7	8	6	6	6	6
122953	6	6	5	5	6	6	5	6	6	6	6	5	6	6	6	6	5	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	5	6	5	6	6	6	6	6	6	6	6	6	5	5	5	6	6	6	5	5	6	5	6	5	6	5	6	5	6	6	6	6	6	6	5	5	6	6	6	6	6	6	5	5
10538	7	7	7	7	7	7	6	7	7	6	7	7	7	6	7	6	7	7	7	7	7	6	8	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	8	7	7	6	7	7	7	8	7	7	7	8	7	7	6	7	7	7	6	6	7	7	7	7	6	7	7	7	7	7	7	7	7	7	8	8	6	6	6	7	7	7	7	7	7	7	7	7	7
112752	5	6	5	5	6	6	5	6	5	5	6	5	6	5	5	6	5	6	6	6	6	6	6	5	6	5	6	6	6	6	6	6	6	6	6	5	6	5	6	5	6	5	6	6	5	5	5	5	5	6	5	5	6	5	5	6	5	5	5	5	5	5	5	5	5	6	5	5	6	5	6	5	5	5	6	5	5	5	5	5	5	6	5	6	5	5	5	6
55668	6	6	6	6	6	6	7	6	7	6	6	6	7	6	6	7	7	6	7	6	6	6	7	7	7	5	6	6	6	6	6	6	7	6	7	7	6	7	6	7	6	7	6	7	6	7	6	7	6	7	6	7	6	7	7	7	6	6	6	6	7	7	7	7	6	7	6	6	8	7	7	6	7	7	7	7	6	7	7	7	6	7	7	7	7	6	7	6
2103	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	4	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5	5	5	4	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5
22846	7	7	6	6	7	6	6	7	7	7	7	7	6	6	7	7	7	6	7	7	6	6	7	7	6	6	7	6	6	7	7	6	7	7	7	7	7	6	6	7	7	7	6	7	6	7	7	6	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7
145497	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	6	6	5	6	5	5	5	5	5	6	5	5	6	6	5	5	6	5	6	5	5	6	6	6	5	6	5	5	5	6	5	5	6	5	5	6	5	5	5	5	5	6	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
105370578	4	5	5	5	5	6	6	4	5	5	5	4	5	5	5	5	4	6	6	5	4	5	5	5	6	5	6	5	5	5	5	6	5	5	5	5	6	5	6	4	5	5	6	5	5	5	5	6	5	5	5	5	5	4	4	4	5	4	5	5	5	5	5	4	5	4	4	4	4	4	4	4	4	5	4	4	4	5	4	5	5	5	5	5	5	4	5	4
283575	7	6	7	7	6	7	6	6	6	6	6	6	6	6	6	7	7	7	6	6	6	6	6	6	7	6	6	7	7	6	6	7	6	7	6	6	7	7	7	6	6	6	6	6	7	6	6	7	6	6	6	6	6	5	6	5	6	6	6	5	6	6	7	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	6	6	5	6	6
100302236	9	8	11	9	8	9	8	8	8	9	8	9	9	7	8	9	10	8	8	8	9	9	9	8	10	9	8	8	9	9	9	10	9	9	9	8	9	9	9	9	8	9	8	9	11	8	9	12	8	9	8	8	8	8	8	9	10	8	8	8	9	9	9	8	8	8	8	8	8	9	8	8	9	9	9	8	8	9	8	9	8	8	8	8	9	8	9	8
2954	5	7	5	6	6	6	6	5	5	6	5	5	5	5	6	6	6	6	6	6	6	6	6	6	6	5	6	6	5	6	6	6	6	6	6	6	6	6	6	6	5	5	6	6	6	6	5	6	5	6	6	5	5	5	5	6	6	6	6	5	6	6	6	6	5	6	6	6	6	5	6	6	6	6	6	6	5	6	5	5	6	6	6	6	6	5	6	6
161394	6	6	6	6	6	6	6	5	6	6	5	5	6	5	6	6	6	6	6	6	6	6	5	5	7	6	5	6	6	5	6	6	5	6	5	5	6	6	6	6	6	5	5	6	6	5	5	6	5	5	6	5	6	5	5	5	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	5	5	6	5	5	5
10598	9	9	7	7	9	8	8	8	8	7	8	9	8	9	9	8	8	8	8	9	8	9	9	9	8	8	8	8	8	9	7	8	10	8	10	9	7	8	7	8	9	9	9	9	8	9	9	7	8	9	8	9	8	9	9	10	8	11	9	8	9	8	9	8	8	9	9	9	10	9	9	9	9	9	9	8	10	9	9	8	8	8	9	9	8	9	9	9
57143	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
9369	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5
105370586	5	5	4	5	5	6	5	5	5	4	5	5	5	4	5	6	4	6	6	4	5	6	4	4	6	5	4	5	4	4	5	5	5	5	4	4	5	5	5	4	6	4	5	4	5	5	4	5	4	4	5	3	5	4	4	4	5	4	4	4	5	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	3	5	4
100628307	5	6	5	5	4	5	5	7	4	5	4	5	5	4	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	6	5	5	4	5	5	5	5	4	5	4	5	5	4	5	4	4	5	5	4	4	5	5	5	4	4	4	4	5	4	4	4	4	4	4	5	6	5	4	4	4	5	5	5	5	5	4	4	4	4
7253	6	6	6	6	5	6	5	5	6	5	6	6	6	5	6	5	5	6	6	5	5	6	5	5	6	6	5	5	6	5	5	6	5	5	5	5	6	5	6	5	6	5	6	5	5	5	6	6	5	5	6	5	5	5	6	5	6	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	5	5	5	5	5	5	5
101928599	4	5	5	5	4	5	5	4	4	5	4	4	5	5	5	5	5	5	5	5	5	5	4	4	5	5	4	5	5	4	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	4	4	6	4	4	5	4	5	4	4	4	5	5	4	4	5	5	5	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	5	5	4	4	4	5	4	4	4
23768	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6	5	5	5	5	5	5	5	5	6	5	4	5	5	5	5	5	5	4	5	5	5	5	5	5	5	6	4	5	5	5	4	6	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5
283585	6	6	5	6	5	5	6	6	6	6	6	6	6	6	6	5	6	6	5	6	5	5	5	5	5	6	5	6	5	5	6	6	5	6	6	5	6	6	6	5	5	5	5	6	6	5	5	6	5	5	5	5	6	4	5	4	5	5	5	6	6	5	6	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	6	5	5	5	5	5	5	5	5
8477	7	9	6	7	9	5	6	7	7	6	8	8	6	8	7	6	6	6	7	7	6	5	7	6	7	6	7	6	6	6	8	7	6	5	7	7	7	7	6	8	7	7	6	7	7	7	7	6	6	8	7	7	6	7	8	7	7	7	6	8	8	6	6	6	8	7	8	9	7	7	7	8	7	7	7	7	6	6	8	6	7	7	8	7	7	8	7	8
55812	6	6	6	6	6	6	5	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	5	6	5	6	6	6	6	6	6	6	6	6	5	6	5	5	6	6	5	6	6	6	6	6	5	6	5	6	5	6	5	6	6	6	6	6	6	5	5	5	6	6	6	5	5	6	6	5	6
79882	8	8	7	7	8	7	8	9	8	8	8	8	7	8	8	8	7	7	7	8	8	8	8	8	7	7	8	8	8	8	8	8	9	8	8	8	7	8	7	8	8	8	8	8	8	8	8	7	8	9	8	8	8	8	9	8	8	8	8	8	8	8	8	8	8	8	9	8	9	9	9	9	8	8	9	8	9	8	8	8	8	8	8	8	8	9	8	9
123016	6	7	6	6	6	6	6	8	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	7
400236	5	6	5	5	5	5	5	5	5	5	5	6	6	6	5	5	5	6	6	5	5	5	5	6	5	6	5	5	5	5	6	6	5	6	5	4	6	6	6	5	5	5	6	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	6	5	5	4	5	5	5	6	5	5	5	5	5	5	5
29018	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	6	5	5	5	6	5	5	5	6	5	5	6	5	5	5	5	5	4	5	5	5	5	6	5	5	4	5	5	5	5	4	5	5	6	5	6	4	5	5	5	5	4	4	5	5	5	5	6	5	5	4	5	5	5	5	5	5	4	5	4	4	4	5	5	5	5	5	5	5	5	5
55775	6	6	6	6	6	6	6	7	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	7	6	6	7	6	7	7	6	6	7	6	6	6	6	6	7	7	6	7	6	7	6	7	6	6	7	6	7	6	6	6	7	6	6	6	6	7
56659	4	4	5	4	5	5	4	4	4	4	4	4	4	4	5	5	4	5	5	4	5	5	4	4	4	5	4	4	5	4	5	5	4	5	4	4	5	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	3	4	4	4	4	4	4	4	4	4	5	5	5	4	4	4	4	4	4
5700	9	10	9	8	9	8	7	10	8	8	8	9	8	9	9	9	8	7	7	9	8	8	10	9	8	8	9	8	8	9	8	8	10	9	10	10	8	8	8	8	8	9	9	9	8	9	9	8	9	9	8	9	8	11	9	9	9	9	9	9	9	8	9	8	9	9	9	9	9	9	9	9	10	9	9	10	9	9	9	8	8	9	9	9	8	9	9	10
801	9	11	8	8	10	8	8	10	9	9	9	9	7	10	9	9	8	8	8	9	8	8	10	9	8	8	9	8	9	10	9	8	10	9	9	9	8	8	8	9	8	9	8	9	8	9	9	7	9	9	9	9	8	9	9	10	9	10	10	10	9	8	9	9	10	9	10	10	9	9	10	10	10	8	9	10	10	8	9	8	9	10	9	9	8	10	9	10
400238	4	5	5	5	4	5	5	4	5	4	5	4	5	5	4	5	5	5	5	5	5	5	4	4	5	5	4	5	5	5	5	5	4	5	4	4	5	5	5	5	5	4	5	5	5	4	5	5	4	4	5	4	5	4	4	4	5	5	5	4	5	4	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	4	4	5	4	4	4
101928909	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	5	5	6	5	6	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	6	5	6	5	6	5	5	6	5	4	6	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5
105370622	5	5	5	7	5	5	6	6	5	5	6	5	6	5	6	6	5	6	7	5	5	6	5	5	5	6	4	6	5	6	5	5	5	5	5	5	5	6	6	5	6	5	6	5	5	5	5	5	5	5	6	4	5	5	4	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	6	6	4	5	5
100124539	7	9	7	7	10	8	7	9	7	11	8	8	7	8	9	8	6	8	8	8	7	7	8	8	5	10	9	8	7	7	7	7	7	10	6	6	7	7	6	7	8	6	8	8	8	6	6	7	8	7	8	5	9	6	8	9	8	6	7	7	8	7	6	8	8	8	8	8	8	8	6	7	7	9	8	7	7	8	7	8	8	9	8	8	8	7	7	6
53981	7	8	7	6	8	6	9	9	7	7	7	8	7	8	7	7	7	6	6	8	7	7	8	7	6	7	7	7	7	8	8	7	9	7	8	8	6	7	6	8	7	8	7	8	7	8	8	6	8	8	7	8	7	8	9	8	8	9	8	8	8	7	8	7	8	8	9	8	8	8	8	9	9	8	8	8	9	8	8	7	7	8	8	8	7	8	8	8
123041	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5
79890	6	6	6	6	7	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	7	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	7	6	7	7	6	6	6	6	6	7	6	7	6	6	6	7	6	6	6	6	7	7	7	6	7	7	7	6	7	6	7
9950	7	8	6	6	7	6	6	9	7	7	8	8	6	7	7	7	6	6	6	7	7	7	7	6	6	7	7	7	7	8	7	6	7	7	8	7	6	7	6	7	7	7	7	8	7	7	8	6	7	8	7	8	7	7	8	8	7	7	7	7	7	6	7	7	7	7	8	8	8	8	8	8	8	7	8	7	8	7	8	7	6	7	7	7	6	8	7	8
1113	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5
319085	6	5	5	6	5	6	6	5	6	6	5	5	6	5	5	5	6	6	6	6	5	5	6	6	6	5	6	6	5	5	6	6	5	6	5	6	6	6	6	6	6	6	5	5	7	6	6	6	5	6	6	5	6	5	5	5	6	5	5	5	6	6	5	5	6	5	5	5	5	6	5	5	6	6	5	5	5	5	5	5	5	5	5	5	6	5	5	5
57578	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	4	4	5	4	4	5	5	5	5	5	5	4	4	4	4	4	4	4	4	5	5	4	4	5	4	5	5	5	4	5	5	4	5	4
341947	4	4	4	5	4	4	4	4	4	4	5	5	5	4	4	4	5	5	4	4	4	4	5	5	6	5	5	4	4	4	5	6	4	5	4	4	5	5	5	5	5	4	4	5	5	5	5	5	5	4	5	4	4	4	4	4	6	5	4	4	4	5	5	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	4	5	5	4	5	4	4	4
90050	5	5	4	5	5	5	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	4	5	5	5	5	5	4	5	5	5	4	5	5	4	5	5	5	4	4	5	4	4	4	4	5	4	4	4	5	4	4	5	5	5	5	4	5	4	4	4	4	4	4	4	5	4	4	4	4	5	4	4	5	5	4	4	5	4	4	5
256369	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	5	5	4	4	4	5	5	5	4	5	4	5	5	5	5	5	5	4	5	4
78990	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
3429	9	10	7	8	13	11	7	13	8	8	9	11	8	12	8	9	8	7	8	13	7	7	14	10	7	10	9	8	7	8	10	8	8	7	12	10	10	7	8	9	7	10	7	9	8	10	10	7	10	11	9	10	9	9	14	13	7	9	8	12	9	12	8	8	8	9	9	13	8	9	9	11	9	10	9	8	8	9	14	7	9	11	12	11	8	9	13	12
57718	5	6	6	6	5	5	5	5	5	5	6	5	5	5	5	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	6	4	5	5	5	6	5	4	4	6	4	5	5	5	5	5	5	5	4	4	4	5	4	5	4	5	5	5	5	7	5	5	5	5	5	5	5	5	4	5	5
388007	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	6	5	5	6	5	5	5	5	5	5	5	5	6	5	5	5	5	6	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
400242	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
101929080	4	5	5	5	4	6	5	4	4	4	4	4	5	5	5	4	5	5	5	4	4	5	4	4	5	5	4	4	5	5	5	5	5	5	4	5	5	5	6	4	6	4	5	4	5	5	5	6	4	4	5	4	4	4	4	5	6	4	4	5	5	5	5	4	5	4	4	4	4	4	4	4	4	5	4	4	4	5	4	5	5	5	5	5	5	4	5	4
51218	8	8	7	7	8	8	7	8	8	8	8	8	8	8	8	8	7	7	7	8	7	7	8	8	7	8	8	8	8	7	8	8	8	8	8	8	8	7	7	7	8	8	8	8	8	7	7	7	8	8	8	8	8	8	7	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8
100506999	5	5	6	5	5	6	5	5	5	5	4	5	5	5	4	5	5	5	5	5	5	4	5	5	6	5	5	5	5	5	5	5	5	5	4	5	6	5	5	5	5	5	5	4	6	5	4	6	4	4	5	4	5	5	4	4	6	4	4	4	6	5	5	5	4	4	4	4	4	4	4	4	4	5	4	5	4	5	4	4	5	5	4	4	5	4	4	4
56967	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	5	4	4	4	5	4	4	5	4	4	5	5	4	5	4	4	4	4	5	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
51527	5	6	5	6	5	6	5	6	5	6	5	6	5	5	6	6	5	6	6	5	6	5	6	5	5	5	5	6	6	5	6	5	6	6	5	5	6	6	6	6	6	6	5	6	5	5	5	6	5	5	5	5	6	5	6	6	6	6	6	5	6	6	5	5	5	6	6	5	5	5	5	5	5	5	6	6	6	5	6	5	5	6	5	5	5	5	5	5
122481	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	4	5	4	4	4	5	4	4	5	5	5	5	5	5	5	4	4	4	4	4	4	5	5	5	4	4	5	4	5	5	5	5	5	5	4	5	5
10914	9	10	7	7	9	7	8	10	9	9	9	10	8	10	9	8	8	7	7	8	8	8	10	9	7	8	9	8	8	9	8	7	9	8	10	9	7	8	7	9	9	9	9	9	8	9	9	6	9	9	8	10	8	9	10	10	9	10	10	9	9	7	9	9	9	9	11	9	10	10	10	10	10	8	10	10	10	9	10	8	8	8	9	9	8	10	9	10
