ANTH.TAX...CARB-ANTH.TAX	id
-1	5914
-1	3487
-1	1267
-1	535
-1	80347
-1	6945
-1	7283
-1	27175
-1	10197
-1	6155
-1	2896
-1	4836
-1	10614
-1	9570
-1	9520
-1	3837
-1	6668
-1	10241
-1	65264
-1	11143
-1	10040
-1	8526
-1	8165
-1	124540
-1	140735
-1	55181
-1	1213
-1	81671
-1	6198
-1	8493
-1	26115
-1	10238
-1	4215
-1	11325
-1	5705
-1	90799
-1	26207
-1	25926
-1	5573
-1	9382
-1	6169
-1	9368
-1	3396
-1	79637
-1	79902
-1	51081
-1	9772
-1	283989
-1	85451
-1	100507246
-1	79157
-1	6397
-1	10801
-1	9144
-1	57674
-1	57521
-1	9146
-1	5881
-1	2873
-1	3607
-1	6904
-1	7531
-1	1398
-1	10594
-1	23277
-1	55421
-1	23140
-1	51479
-1	7326
-1	5216
-1	442898
-1	23399
-1	9611
-1	8533
-1	23326
-1	57649
-1	57532
-1	85464
-1	51379
-1	2124
-1	4642
-1	31
-1	11276
-1	11056
-1	7703
-1	9349
-1	5469
-1	9862
-1	47
-1	7266
-1	2648
-1	5878
-1	6777
-1	162427
-1	2145
-1	51629
-1	23131
-1	9343
-1	284058
-1	22834
-1	1277
-1	10140
-1	9043
-1	1353
-1	7706
-1	8161
-1	51649
-1	6426
-1	6827
-1	4591
-1	348235
-1	51136
-1	10513
-1	57508
-1	9969
-1	80774
-1	92335
-1	57003
-1	6603
-1	2081
-1	55852
-1	64750
-1	10672
-1	9931
-1	5718
-1	10476
-1	51155
-1	23163
-1	2885
-1	3021
-1	23558
-1	51
-1	6427
-1	57602
-1	9775
-1	6448
-1	124565
-1	71
-1	80233
-1	55666
-1	396
-1	51181
-1	64118
-1	2194
-1	1453
-1	56270
-1	440400
-1	654364
-1	440434
-1	6844
-1	2186
-1	3838
-1	107984156
-1	9097
-1	23347
-1	10627
-1	103910
-1	201475
-1	11031
-1	9218
-1	8774
-1	55125
-1	8731
-1	6632
-1	29919
-1	125488
-1	51444
-1	2589
-1	5289
-1	9811
-1	4200
-1	23335
-1	10892
-1	55205
-1	57614
-1	54877
-1	7776
-1	7525
-1	64863
-1	9663
-1	9989
-1	5771
-1	114799
-1	6760
-1	25800
-1	57724
-1	9050
-1	9063
-1	54808
-1	10449
-1	8932
-1	9352
-1	4677
-1	5205
-1	3998
-1	23556
-1	2531
-1	54495
-1	103091864
-1	4089
-1	497661
-1	5725
-1	1265
-1	2879
-1	90007
-1	26528
-1	1455
-1	84444
-1	56926
-1	4782
-1	51588
-1	25873
-1	8192
-1	57192
-1	100131801
-1	6813
-1	6234
-1	9230
-1	4670
-1	59286
-1	3609
-1	811
-1	5886
-1	112939
-1	28974
-1	90379
-1	7171
-1	4218
-1	26017
-1	4650
-1	64981
-1	79016
-1	79709
-1	115098
-1	84769
-1	79036
-1	7311
-1	23373
-1	5976
-1	23383
-1	54815
-1	56242
-1	81931
-1	90649
-1	170959
-1	390916
-1	26065
-1	10054
-1	53827
-1	7392
-1	55095
-1	5704
-1	23646
-1	92799
-1	6626
-1	1209
-1	10849
-1	2909
-1	29998
-1	6415
-1	2014
-1	4924
-1	160
-1	81857
-1	2359
-1	4849
-1	114823
-1	6158
-1	147807
-1	11338
-1	8612
-1	55658
-1	91300
-1	91304
-1	5434
-1	22904
-1	399664
-1	6929
-1	57455
-1	83855
-1	55643
-1	2872
-1	8943
-1	100302283
-1	6449
-1	23396
-1	1938
-1	56005
-1	8498
-1	4298
-1	8570
-1	3643
-1	56949
-1	1994
-1	284382
-1	7675
-1	54811
-1	8666
-1	125950
-1	10053
-1	84337
-1	4125
-1	30000
-1	7001
-1	1777
-1	5566
-1	22859
-1	3337
-1	23476
-1	26993
-1	58513
-1	83483
-1	3727
-1	10147
-1	57794
-1	51291
-1	57130
-1	440515
-1	100129842
-1	440519
-1	171392
-1	148213
-1	7305
-1	54623
-1	6217
-1	645
-1	7040
-1	2931
-1	6633
-1	8189
-1	25865
-1	1175
-1	23211
-1	8775
-1	10945
-1	6141
-1	2997
-1	8463
-1	51231
-1	22870
-1	27243
-1	51295
-1	9454
-1	26819
-1	1785
-1	126328
-1	10523
-1	79939
-1	11316
-1	3191
-1	83541
-1	9491
-1	10528
-1	8455
-1	57506
-1	80025
-1	5621
-1	8760
-1	79133
-1	6629
-1	11034
-1	10483
-1	388789
-1	51126
-1	22803
-1	29107
-1	9777
-1	22919
-1	128866
-1	22913
-1	83737
-1	693229
-1	83658
-1	22839
-1	10398
-1	6185
-1	57148
-1	7150
-1	5335
-1	4605
-1	79183
-1	7529
-1	51604
-1	11065
-1	5476
-1	63935
-1	8202
-1	10564
-1	1434
-1	55661
-1	441951
-1	23315
-1	55905
-1	6615
-1	116151
-1	1477
-1	55544
-1	57403
-1	9217
-1	51497
-1	26039
-1	11047
-1	6227
-1	11054
-1	54994
-1	79144
-1	7165
-1	80331
-1	24148
-1	140680
-1	128637
-1	3420
-1	64773
-1	22888
-1	65992
-1	25943
-1	1059
-1	29058
-1	5111
-1	56261
-1	8195
-1	182
-1	51575
-1	55614
-1	10741
-1	51340
-1	63908
-1	57136
-1	8894
-1	191
-1	128869
-1	26133
-1	9584
-1	647979
-1	57446
-1	25939
-1	5933
-1	9675
-1	10955
-1	63925
-1	57727
-1	51006
-1	63916
-1	23613
-1	55959
-1	6780
-1	23394
-1	8813
-1	7764
-1	1522
-1	6874
-1	5688
-1	81928
-1	10732
-1	11083
-1	54915
-1	54963
-1	10287
-1	100527943
-1	90196
-1	2778
-1	55968
-1	27131
-1	55741
-1	3692
-1	8904
-1	387522
-1	51012
-1	112268269
-1	55969
-1	2280
-1	6628
-1	387521
-1	10137
-1	2551
-1	10600
-1	6647
-1	3454
-1	6651
-1	1859
-1	54145
-1	7109
-1	54148
-1	26046
-1	10694
-1	57466
-1	2618
-1	54014
-1	49854
-1	7307
-1	6612
-1	56683
-1	539
-1	23765
-1	1399
-1	7332
-1	6598
-1	2130
-1	29796
-1	55000
-1	3956
-1	2033
-1	7353
-1	5594
-1	400916
-1	23760
-1	162
-1	10291
-1	57591
-1	6767
-1	27351
-1	51586
-1	4733
-1	4282
-1	253143
-1	1454
