A	B	correlation	p-value
ME12	ME9	0.0624254729780383	0.738671763696087
ME4	ME9	0.0558015054771375	0.765585312154954
ME15	ME9	0.0507144534425376	0.786439670898174
ME16	ME9	0.0736192275067469	0.693887428735364
ME7	ME9	-0.0124537320133824	0.946985781578952
ME10	ME9	0.07308438916702	0.696005728678554
ME30	ME9	-0.0311855942699983	0.867732843151983
ME37	ME9	0.035689402752381	0.848835215339923
ME42	ME9	0.0182337897233533	0.922442572971948
ME26	ME9	-0.0207261868732945	0.911879631419819
ME44	ME9	0.146233276883946	0.432472699738814
ME39	ME9	0.121952068310928	0.513405875012386
ME27	ME9	0.200752158574844	0.278861978809708
ME1	ME9	0.162341908497735	0.382910601922859
ME5	ME9	0.160676947336508	0.387874604437625
ME9	ME9	1	0
ME11	ME9	-0.108459267097601	0.561390458011741
ME52	ME9	0.619745817761738	0.000200724286483109
ME19	ME9	0.0635914002276167	0.733964765563904
ME50	ME9	0.0911719449889805	0.625704612358005
ME51	ME9	0.0103548000873136	0.955911219195699
treat_Ctrl	ME9	0.149410270025146	0.422429410221945
ME46	ME9	-0.0939578688528468	0.615138623085427
ME13	ME9	-0.0244769711724087	0.89601187860307
ME18	ME9	-0.00357052951259897	0.98479089717956
ME29	ME9	-0.0694982847771957	0.710266368553072
ME32	ME9	-0.0083256827634863	0.964544771526312
ME34	ME9	-0.0398287149751063	0.831539007167943
ME45	ME9	-0.0783698967827679	0.675172708070329
ME21	ME9	0.00280427956269339	0.988054569064549
treat_Treat	ME9	-0.149410270025146	0.422429410221945
ME40	ME9	-0.0685375685313947	0.714103403522306
ME24	ME9	0.0106693345389398	0.954573342338514
ME25	ME9	0.0240292377222059	0.897904072489952
ME35	ME9	-0.0558729713873797	0.765293444017488
ME38	ME9	-0.0830209754676896	0.657032695726882
ME14	ME9	-0.185732181188065	0.317138349371338
ME41	ME9	-0.197304538231831	0.287372272785579
ME17	ME9	-0.0836516994973042	0.654587154404453
ME36	ME9	-0.133445902923105	0.474193191533823
ME20	ME9	0.0234278388940518	0.900446544886346
ME48	ME9	-0.0520570240055871	0.780921050116589
ME3	ME9	-0.372241863320308	0.0391929737577463
ME0	ME9	-0.293763256839302	0.108711948048315
ME2	ME9	-0.186341472612668	0.315525066622257
ME22	ME9	-0.0646511053826457	0.729694794669475
ME6	ME9	-0.163057782671513	0.38078764536087
ME23	ME9	-0.208621371048789	0.26005163182533
ME8	ME9	-0.0605277755549007	0.746352818952422
ME28	ME9	-0.0611546972377551	0.743812630057147
ME33	ME11	-0.105048363570346	0.573837349271821
ME49	ME11	-0.0191490276628928	0.918562134569428
ME31	ME11	-0.0804751675297865	0.666938884075364
ME43	ME11	0.0150503131772585	0.935952985103055
ME47	ME11	-0.0375698692872757	0.840968598328678
ME12	ME11	-0.0942267425708994	0.614122828197769
ME4	ME11	-0.116532461496642	0.532433825751804
ME15	ME11	-0.0902138113496474	0.62935549654901
ME16	ME11	-0.0715376873359286	0.702144256088847
ME7	ME11	0.027248778269077	0.884310630049875
ME10	ME11	-0.023295439975909	0.901006405123804
ME30	ME11	-0.0530485412458175	0.776852113097822
ME37	ME11	0.111495156567633	0.550417247021744
ME42	ME11	0.0409144360852374	0.8270147220831
ME26	ME11	-0.0590778154973121	0.752237801833764
ME44	ME11	-0.0821851051253019	0.660279026662901
ME39	ME11	-0.0594042084051033	0.750911860647947
ME27	ME11	-0.0544312925703547	0.771187340868915
ME1	ME11	-0.165266609502248	0.374280566380659
ME5	ME11	0.00590178151119437	0.974863144805151
ME9	ME11	-0.108459267097601	0.561390458011741
ME11	ME11	1	0
ME52	ME11	0.626689482693056	0.00016192122492806
ME19	ME11	-0.0414506476811831	0.824782281587643
ME50	ME11	-0.00678477142592267	0.971103772550849
ME51	ME11	0.0200865320554559	0.914589195303964
treat_Ctrl	ME11	0.116224806938098	0.533524031555591
ME46	ME11	-0.0700098503416281	0.708226038732487
ME13	ME11	-0.0648323135072689	0.728965425685418
ME18	ME11	-0.0612737537771707	0.743330528833308
ME29	ME11	-0.0528114586226539	0.777824517477003
ME32	ME11	-0.0354671868500823	0.849765776348282
ME34	ME11	-8.85639561852367e-05	0.999622729474961
ME45	ME11	-0.0501461353537164	0.78877881736806
ME21	ME11	-0.099796295029871	0.593241150363155
treat_Treat	ME11	-0.116224806938098	0.533524031555591
ME40	ME11	-0.0787899125021481	0.673527024207251
ME24	ME11	0.00593709011747	0.974712806026646
ME25	ME11	-0.0845696142513219	0.651034342177891
ME35	ME11	-0.0244962857936743	0.895930264424321
ME38	ME11	-0.0232413530281951	0.901235129880282
ME14	ME11	0.643911150543452	9.2893926278551e-05
ME41	ME11	0.444650251363788	0.0122022151299429
ME17	ME11	-0.0915566910466704	0.624241007753653
ME36	ME11	-0.0797704890998378	0.669690748097388
ME20	ME11	0.032340088094497	0.862881423435111
ME48	ME11	0.0553510172455519	0.767425838856924
ME3	ME11	0.202465362651839	0.2746940573092
ME0	ME11	0.162774518949342	0.381626856525587
ME2	ME11	0.0718438287657188	0.700927770117275
ME22	ME11	-0.0224510648689962	0.904578004457551
ME6	ME11	-0.00304167832655789	0.987043398970126
ME23	ME11	0.0145442808264242	0.938102250979881
ME8	ME11	0.0463881370971471	0.804290929636722
ME28	ME11	-0.0360372003442312	0.847379163885633
ME33	ME52	-0.059068937346784	0.752273878200402
ME49	ME52	-0.0912955052514111	0.625234426626195
ME31	ME52	-0.123316869404216	0.508667598784445
ME43	ME52	0.00585562191919612	0.975059686737205
ME47	ME52	0.0560717308090094	0.764481872836271
ME12	ME52	-0.114452814700537	0.539823992064713
ME4	ME52	-0.111909689296868	0.548926721034918
ME15	ME52	-0.138692397928737	0.456827642445242
ME16	ME52	-0.0843942595458537	0.65171248010904
ME7	ME52	-0.0521874160368308	0.780385626955097
ME10	ME52	-0.0810132325035006	0.664840519572217
ME30	ME52	-0.114935973368822	0.538102727990938
ME37	ME52	-0.0243673142076727	0.896475255242574
ME42	ME52	-0.065888553714593	0.724718664032373
ME26	ME52	0.0018327648787756	0.992192786199502
ME44	ME52	-0.0160588780581944	0.931670651083093
ME39	ME52	-0.06692049501227	0.720577331578777
ME27	ME52	-0.0739310562705701	0.692653431971496
ME1	ME52	-0.197618576362775	0.286590287640482
ME5	ME52	-0.054956627130093	0.769038190667129
ME9	ME52	0.619745817761738	0.000200724286483109
ME11	ME52	0.626689482693056	0.00016192122492806
ME52	ME52	1	0
ME19	ME52	0.197382362325909	0.287178356330332
ME50	ME52	0.045452612358139	0.808164170960368
ME51	ME52	-0.103586202363843	0.579210626270126
treat_Ctrl	ME52	0.147486021647515	0.428496910675663
ME46	ME52	-0.103025866095383	0.581275710416668
ME13	ME52	-0.01266358788637	0.94609372539401
ME18	ME52	-0.112088943245264	0.548282766541039
ME29	ME52	-0.0951500532374579	0.610639940034167
ME32	ME52	0.0436206586806761	0.815761623217566
ME34	ME52	0.0350619769495023	0.851463160622354
ME45	ME52	-0.0955700695474587	0.60905831740566
ME21	ME52	-0.117414123485864	0.529315494623421
treat_Treat	ME52	-0.147486021647515	0.428496910675663
ME40	ME52	-0.103634590566862	0.579032447730606
ME24	ME52	0.103500293955692	0.579527024473819
ME25	ME52	-0.0207612620851881	0.911731081373185
ME35	ME52	0.0337658323083807	0.856896925208884
ME38	ME52	-0.0795661337200523	0.670489571547498
ME14	ME52	0.375403492733603	0.037427739121193
ME41	ME52	0.225789485470901	0.221961528547851
ME17	ME52	-0.0635208117737578	0.734249473000865
ME36	ME52	-0.117933324689379	0.527483269161492
ME20	ME52	0.0672126618039879	0.719406226183296
ME48	ME52	0.103790447576067	0.578458705589798
ME3	ME52	-0.0467953381573957	0.802606458460776
ME0	ME52	0.063645193282069	0.733747822989681
ME2	ME52	0.122994399990839	0.509785175981008
ME22	ME52	0.0742237927962486	0.691495691297324
ME6	ME52	0.0421508855587171	0.821868963592466
ME23	ME52	0.0462503722518306	0.804861017654034
ME8	ME52	0.04631040580498	0.804612579264679
ME28	ME52	-0.0654074688381136	0.726651947083259
ME33	ME19	-0.0409728150247356	0.826771605122241
ME49	ME19	-0.00383661210218287	0.98365763110563
ME31	ME19	-0.0402701796543266	0.829698742718729
ME43	ME19	0.067889896454873	0.716694037857071
ME47	ME19	0.0507004083344463	0.786497457401636
ME12	ME19	0.0244866708663379	0.895970892292187
ME4	ME19	0.0655789581943019	0.725962611762548
ME15	ME19	0.0195622023832318	0.916810947157109
ME16	ME19	-0.012922763640838	0.944992108524815
ME7	ME19	-0.0167336148850254	0.928806778573097
ME10	ME19	0.00549219598201717	0.976607159403845
ME30	ME19	0.0319955350511595	0.864328801398159
ME37	ME19	0.0322341711896084	0.863326306691904
ME42	ME19	0.0911034326735135	0.6259653854762
ME26	ME19	-0.0215095657659915	0.908562580111779
ME44	ME19	0.106576125953607	0.568247019910278
ME39	ME19	0.129561260462445	0.487268931000556
ME27	ME19	0.142018072990667	0.445997805217295
ME1	ME19	0.150286604955147	0.419682055359224
ME5	ME19	0.142797685607584	0.44347925149962
ME9	ME19	0.0635914002276167	0.733964765563904
ME11	ME19	-0.0414506476811831	0.824782281587643
ME52	ME19	0.197382362325909	0.287178356330332
ME19	ME19	1	1.55017652127766e-228
ME50	ME19	0.0249322088707486	0.89408854491792
ME51	ME19	0.0858177462877635	0.646215448426783
treat_Ctrl	ME19	0.13188498283406	0.479425194072908
ME46	ME19	-0.00382732381977052	0.983697190096338
ME13	ME19	-0.0781544780190704	0.676017322346021
ME18	ME19	-0.0516055869893212	0.782775525064335
ME29	ME19	-0.0205676799367656	0.91255097408538
ME32	ME19	-0.0359535372591792	0.847729373744766
ME34	ME19	0.0375937849567806	0.840868646270115
ME45	ME19	0.0407586062501068	0.827663746593112
ME21	ME19	0.0520902809420351	0.780784479238534
treat_Treat	ME19	-0.13188498283406	0.479425194072908
ME40	ME19	-0.0264823992717059	0.88754363230507
ME24	ME19	0.0288425317311629	0.877593211369418
ME25	ME19	0.0179711247964278	0.92355655024437
ME35	ME19	0.0357088450812645	0.848753807268496
ME38	ME19	-0.0527649676963507	0.778015240681541
ME14	ME19	-0.12182627016033	0.513843710076343
ME41	ME19	-0.187258162346259	0.313107492061917
ME17	ME19	-0.0710294683909681	0.704165314441052
ME36	ME19	-0.115022961208105	0.537793109175351
ME20	ME19	0.0433474547218898	0.816896075564062
ME48	ME19	0.0441636294633046	0.813508078547041
ME3	ME19	-0.156539917830758	0.400368613028498
ME0	ME19	-0.166466555921186	0.3707730752352
ME2	ME19	-0.106329512042244	0.569147747944418
ME22	ME19	-0.0993928845436323	0.594743245099459
ME6	ME19	-0.17250041521113	0.353430713930858
ME23	ME19	-0.134462079458228	0.470803141198407
ME8	ME19	-0.0500571418163656	0.789145270769672
ME28	ME19	-0.0537480718791143	0.773984893524442
ME33	ME50	0.0376992243022736	0.840428006868204
ME49	ME50	-0.0243340403619283	0.896615866912878
ME31	ME50	-0.0930138380409444	0.618710663789984
ME43	ME50	0.0592791772054988	0.751419706302742
ME47	ME50	0.000218426811640147	0.999069531368336
ME12	ME50	-0.015198894606921	0.935322000045055
ME4	ME50	-0.00948832635741807	0.959597375553593
ME15	ME50	0.0214308788920372	0.908895695650078
ME16	ME50	-0.0111774065644704	0.952412508218636
ME7	ME50	-0.00563450219554414	0.976001207338978
ME10	ME50	-0.00560422648899485	0.97613012280725
ME30	ME50	-0.0620992937191341	0.739990261991441
ME37	ME50	0.128305855689379	0.491533691942925
ME42	ME50	-7.69978329049665e-05	0.999671999599516
ME26	ME50	-0.0729877547505064	0.696388702699886
ME44	ME50	-0.00114919078537262	0.99510463095385
ME39	ME50	-0.0146771286675079	0.937537965783395
ME27	ME50	0.0545770447719661	0.770590899294136
ME1	ME50	0.0321656054328376	0.86361432565063
ME5	ME50	0.0813763230889949	0.663425929386405
ME9	ME50	0.0911719449889805	0.625704612358005
ME11	ME50	-0.00678477142592267	0.971103772550849
ME52	ME50	0.045452612358139	0.808164170960368
ME19	ME50	0.0249322088707486	0.89408854491792
ME50	ME50	1	0
ME51	ME50	0.0482701349390099	0.796512976996968
treat_Ctrl	ME50	0.180757273012698	0.330502070133951
ME46	ME50	-0.0178565469457508	0.924042526202998
ME13	ME50	0.00539915054805241	0.977003361778097
ME18	ME50	-0.0278291719748641	0.881863425470472
ME29	ME50	-0.0786890804237368	0.673921964584695
ME32	ME50	-0.0276811237305106	0.882487563809901
ME34	ME50	-0.00704882553948686	0.969979663917938
ME45	ME50	-0.0541748463207803	0.77223707129528
ME21	ME50	-0.053658998039325	0.774349825899446
treat_Treat	ME50	-0.180757273012698	0.330502070133951
ME40	ME50	-0.0849779782526253	0.649456163051529
ME24	ME50	0.00674635588890469	0.971267316477207
ME25	ME50	-0.0306689211011003	0.869905549698645
ME35	ME50	0.000147869305659496	0.999370096713537
ME38	ME50	-0.0596499516626421	0.749914010617563
ME14	ME50	-0.0929341913300497	0.619012424622265
ME41	ME50	-0.107078897807212	0.566412708485776
ME17	ME50	-0.0841355141323611	0.652713607948328
ME36	ME50	-0.124298390335899	0.505273459640664
ME20	ME50	0.0340712794265327	0.855615825832503
ME48	ME50	0.0253142255080937	0.892475017488773
ME3	ME50	-0.00588252017802457	0.974945157045466
ME0	ME50	-0.148663566864326	0.424778216642502
ME2	ME50	-0.0851255164906801	0.648886346927334
ME22	ME50	-0.0474904512063999	0.799732990125628
ME6	ME50	-0.0916002152038664	0.624075526653825
ME23	ME50	-0.0967632005533937	0.60457488860124
ME8	ME50	-0.0917508242880508	0.62350304178106
ME28	ME50	-0.0640838483653959	0.731979519183908
ME33	ME51	0.0668938884151695	0.720684010904122
ME49	ME51	0.0319391057741132	0.864565887378715
ME31	ME51	-0.00275358763361727	0.988270487350457
ME43	ME51	-0.0480466426309494	0.797435644144635
ME47	ME51	0.0196703144464896	0.91635279098628
ME12	ME51	0.0971857544885294	0.602990428273082
ME4	ME51	0.111499003060971	0.550403407602275
ME15	ME51	0.135517428970994	0.467295864731269
ME16	ME51	0.077538488626745	0.678434623688735
ME7	ME51	0.0909569000273131	0.626523270059716
ME10	ME51	0.132032146546184	0.478930650086529
ME30	ME51	0.0722907584990048	0.699153150856718
ME37	ME51	0.102635715616819	0.582715509045404
ME42	ME51	0.0914044981331543	0.624819794219701
ME26	ME51	0.0124259974935199	0.947103680320045
ME44	ME51	0.0631020835498685	0.735939057900546
ME39	ME51	0.0801815936370079	0.668084816407369
ME27	ME51	0.161004513114435	0.386895059536103
ME1	ME51	0.137107764110162	0.462036680731186
ME5	ME51	0.126245184854186	0.498574960789869
ME9	ME51	0.0103548000873136	0.955911219195699
ME11	ME51	0.0200865320554559	0.914589195303964
ME52	ME51	-0.103586202363843	0.579210626270126
ME19	ME51	0.0858177462877635	0.646215448426783
ME50	ME51	0.0482701349390099	0.796512976996968
ME51	ME51	1	0
treat_Ctrl	ME51	0.266671576205558	0.147013762646687
ME46	ME51	0.00438370145891101	0.981327636278763
ME13	ME51	-0.0246456681257015	0.895299082769879
ME18	ME51	0.0717267323025598	0.701392979952101
ME29	ME51	0.0389172285187636	0.835341336190248
ME32	ME51	-0.95073235458139	2.73825800189169e-16
ME34	ME51	-0.0638015081550241	0.733117533414454
ME45	ME51	0.0482543431329652	0.79657816316572
ME21	ME51	0.0306782446161643	0.869866334296455
treat_Treat	ME51	-0.266671576205558	0.147013762646687
ME40	ME51	0.108987494575475	0.559474001386984
ME24	ME51	-0.161795112798206	0.38453676548169
ME25	ME51	-0.0296181732963339	0.874326993708291
ME35	ME51	-0.121412957061976	0.515283522892178
ME38	ME51	0.0416586073558131	0.823916831291322
ME14	ME51	0.0288358467409196	0.877621370445572
ME41	ME51	0.0398934158188438	0.831269243965585
ME17	ME51	0.0363604542970887	0.84602630636419
ME36	ME51	0.0411544264172232	0.826015391773034
ME20	ME51	-0.0411242609473835	0.826140987482506
ME48	ME51	-0.127218451525882	0.495243013724852
ME3	ME51	0.133897297290259	0.47268573597698
ME0	ME51	-0.0366972336600965	0.844617300574669
ME2	ME51	-0.201278860649163	0.277576292721066
ME22	ME51	-0.155402457023065	0.403843493618903
ME6	ME51	-0.114372762288469	0.540109432517933
ME23	ME51	-0.126071176254165	0.499171860776037
ME8	ME51	-0.0163461849575251	0.930451092867432
ME28	ME51	0.0527174304473641	0.778210269392626
ME33	treat_Ctrl	-0.275390243699724	0.133753079296925
ME49	treat_Ctrl	0.113882698613588	0.54185839521004
ME31	treat_Ctrl	0.0968665684216878	0.604187124243132
ME43	treat_Ctrl	0.207033764266008	0.263777881406843
ME47	treat_Ctrl	-0.104489601993259	0.575888092650594
ME12	treat_Ctrl	0.0971532659715088	0.603112188392083
ME4	treat_Ctrl	0.164773749211174	0.375726828294132
ME15	treat_Ctrl	-0.0158316210861528	0.932635417588619
ME16	treat_Ctrl	0.0925149827695334	0.620601699525205
ME7	treat_Ctrl	-0.249245637571841	0.176322142503353
ME10	treat_Ctrl	-0.0762989669590777	0.683308315922682
ME30	treat_Ctrl	0.114455693991636	0.53981372679658
ME37	treat_Ctrl	-0.0413222192535037	0.825316853468229
ME42	treat_Ctrl	-0.0867775428747183	0.642519311278565
ME26	treat_Ctrl	-0.302183793973851	0.0984872345371868
ME44	treat_Ctrl	-0.128536685839057	0.490748112928637
ME39	treat_Ctrl	-0.116871200742881	0.531234705048312
ME27	treat_Ctrl	0.159181852285544	0.392363643902678
ME1	treat_Ctrl	-0.0525647629356616	0.778836700251858
ME5	treat_Ctrl	0.096278003157213	0.606396423207757
ME9	treat_Ctrl	0.149410270025146	0.422429410221945
ME11	treat_Ctrl	0.116224806938098	0.533524031555591
ME52	treat_Ctrl	0.147486021647515	0.428496910675663
ME19	treat_Ctrl	0.13188498283406	0.479425194072908
ME50	treat_Ctrl	0.180757273012698	0.330502070133951
ME51	treat_Ctrl	0.266671576205558	0.147013762646687
treat_Ctrl	treat_Ctrl	1	3.59183263410273e-224
ME46	treat_Ctrl	0.159941513307623	0.390079036491117
ME13	treat_Ctrl	0.117400817065546	0.529362492329403
ME18	treat_Ctrl	0.112774098085152	0.545824669244064
ME29	treat_Ctrl	0.135765320230179	0.466474034773418
ME32	treat_Ctrl	-0.269922623862109	0.141962180527877
ME34	treat_Ctrl	-0.1312767376428	0.481472000119338
ME45	treat_Ctrl	-0.27025274066972	0.141456387390362
ME21	treat_Ctrl	-0.297263071772083	0.104369859153721
treat_Treat	treat_Ctrl	-1	3.59183263410273e-224
ME40	treat_Ctrl	-0.196102457557921	0.290378158006826
ME24	treat_Ctrl	0.0370266305097918	0.843239636818894
ME25	treat_Ctrl	0.271522558429875	0.139523039969206
ME35	treat_Ctrl	0.0741415834237272	0.691820751452659
ME38	treat_Ctrl	0.135065217694114	0.468797030133083
ME14	treat_Ctrl	0.151971825868126	0.414426863381
ME41	treat_Ctrl	0.192805523163936	0.298724824714747
ME17	treat_Ctrl	0.109878268401182	0.556249022577884
ME36	treat_Ctrl	0.101374966933743	0.587378874415343
ME20	treat_Ctrl	-0.135051664119856	0.468842061699457
ME48	treat_Ctrl	-0.22987591583883	0.213484839002107
ME3	treat_Ctrl	-0.00568101054148073	0.975803173640502
ME0	treat_Ctrl	0.017049400929479	0.927466744974281
ME2	treat_Ctrl	-0.0542490651238187	0.771933225279293
ME22	treat_Ctrl	-0.226352433949234	0.220780417580655
ME6	treat_Ctrl	-0.101694308776649	0.586196119174303
ME23	treat_Ctrl	-0.214015415677554	0.247650159308324
ME8	treat_Ctrl	-0.271113970100141	0.140143017898358
ME28	treat_Ctrl	0.116808755399335	0.531455661001483
ME33	ME46	-0.10119006573646	0.588064175971214
ME49	ME46	-0.0744493389238267	0.690604146793012
ME31	ME46	-0.0207321700400841	0.911854291389056
ME43	ME46	0.0620879198613249	0.740036251059036
ME47	ME46	0.0832176305327843	0.656269819295928
ME12	ME46	0.0306948143610294	0.869796641457511
ME4	ME46	0.084016124152705	0.653175747048739
ME15	ME46	-0.0174673796010342	0.925693358626893
ME16	ME46	-0.0157185260126715	0.933115571381657
ME7	ME46	0.00607938818978221	0.974106930738454
ME10	ME46	-0.0573805131409321	0.759144028277804
ME30	ME46	0.0630416343226266	0.736183073087305
ME37	ME46	-0.0583291905340172	0.755281633539162
ME42	ME46	-0.00928114332041074	0.96047889858463
ME26	ME46	-0.00298976279350924	0.987264525004846
ME44	ME46	-0.0239441441303904	0.898263754267071
ME39	ME46	-0.0890173793382481	0.633926462276826
ME27	ME46	-0.0772872763807753	0.679421347457673
ME1	ME46	0.00395754883356966	0.983142562523625
ME5	ME46	-0.0168345097391003	0.928378611728578
ME9	ME46	-0.0939578688528468	0.615138623085427
ME11	ME46	-0.0700098503416281	0.708226038732487
ME52	ME46	-0.103025866095383	0.581275710416668
ME19	ME46	-0.00382732381977052	0.983697190096338
ME50	ME46	-0.0178565469457508	0.924042526202998
ME51	ME46	0.00438370145891101	0.981327636278763
treat_Ctrl	ME46	0.159941513307623	0.390079036491117
ME46	ME46	1	0
ME13	ME46	0.0269161036799956	0.885713810844055
ME18	ME46	-0.021026233814539	0.910608971570245
ME29	ME46	-0.00648907785945125	0.972362638404726
ME32	ME46	-0.0600221526398926	0.748403429194734
ME34	ME46	0.00337387538756736	0.98562848092296
ME45	ME46	-0.0215390418791451	0.908437798906131
ME21	ME46	-0.0545924872080653	0.770527713870104
treat_Treat	ME46	-0.159941513307623	0.390079036491117
ME40	ME46	-0.0457150462461776	0.807077193597205
ME24	ME46	0.0795180204469491	0.670677697292811
ME25	ME46	0.0663656546143681	0.722803031437154
ME35	ME46	0.0309020360590294	0.868925141907193
ME38	ME46	-0.0586946445543379	0.753795282524296
ME14	ME46	-0.0199566707432437	0.915139400809973
ME41	ME46	-0.0730428820733473	0.696170217382085
ME17	ME46	0.0288351596630135	0.877624264621023
ME36	ME46	0.00841340617786429	0.964171434817104
ME20	ME46	-0.0279520266140507	0.881345550479965
ME48	ME46	0.0336306739562164	0.857463917491243
ME3	ME46	-0.154769651413128	0.405784058567354
ME0	ME46	0.015080345971636	0.93582544088097
ME2	ME46	0.0405209632709361	0.828653733830479
ME22	ME46	0.00756489510309716	0.96778286166186
ME6	ME46	0.0256280778812485	0.891149711258135
ME23	ME46	0.0612187975089669	0.743553053992477
ME8	ME46	-0.00533763167116392	0.977265321975236
ME28	ME46	0.0379676100865222	0.839306615332175
ME33	ME13	-0.0374943949868663	0.841284048094785
ME49	ME13	-0.0639620309914231	0.732470453913736
ME31	ME13	-0.0225255783119485	0.904262747477859
ME43	ME13	0.0547036267840251	0.770073009459652
ME47	ME13	0.0341894836651358	0.855120152829574
ME12	ME13	-0.076931720052475	0.680818808387359
ME4	ME13	-0.0877239446210152	0.63888294789769
ME15	ME13	-0.130925465609655	0.482656114062032
ME16	ME13	-0.0572771609997151	0.759565156544976
ME7	ME13	-0.0494807501245839	0.791519776064689
ME10	ME13	-0.0961111734073312	0.607023274249426
ME30	ME13	-0.0608845851312249	0.744906760181057
ME37	ME13	-0.112319186168338	0.547456157475254
ME42	ME13	-0.948644548463952	4.93148072552543e-16
ME26	ME13	-0.0428843112144841	0.818820062283061
ME44	ME13	-0.0359883307535136	0.847583726301048
ME39	ME13	-0.0483562547021556	0.796157511412843
ME27	ME13	-0.0604218195540955	0.746782394993012
ME1	ME13	-0.136638633892138	0.463584815435708
ME5	ME13	0.0112415466038073	0.952139743396069
ME9	ME13	-0.0244769711724087	0.89601187860307
ME11	ME13	-0.0648323135072689	0.728965425685418
ME52	ME13	-0.01266358788637	0.94609372539401
ME19	ME13	-0.0781544780190704	0.676017322346021
ME50	ME13	0.00539915054805241	0.977003361778097
ME51	ME13	-0.0246456681257015	0.895299082769879
treat_Ctrl	ME13	0.117400817065546	0.529362492329403
ME46	ME13	0.0269161036799956	0.885713810844055
ME13	ME13	1	1.55017652127766e-228
ME18	ME13	0.114296308222592	0.54038210921595
ME29	ME13	-0.0571914315162723	0.759914529138164
ME32	ME13	-0.00626533366951783	0.973315235341892
ME34	ME13	0.0399402278152649	0.831074078124491
ME45	ME13	-0.0458597116562279	0.806478153299369
ME21	ME13	-0.0348615379073423	0.852303021479993
treat_Treat	ME13	-0.117400817065546	0.529362492329403
ME40	ME13	-0.0562941717697817	0.763573896081186
ME24	ME13	0.121913880316551	0.513538767237092
ME25	ME13	0.0349646750416547	0.851870846070575
ME35	ME13	0.0693520347189324	0.710850035260953
ME38	ME13	0.0173825776210438	0.926053125712029
ME14	ME13	-0.0983092970727927	0.598786092871858
ME41	ME13	-0.0622706981507577	0.739297311838107
ME17	ME13	0.0272094030209529	0.884476692188553
ME36	ME13	-0.115559791558697	0.535884227478363
ME20	ME13	0.087649468794415	0.639168810165282
ME48	ME13	0.0744272371818833	0.690691493181944
ME3	ME13	-0.155431655701132	0.403754080001459
ME0	ME13	0.162204622043217	0.383318514400231
ME2	ME13	0.154142300915228	0.407713091589317
ME22	ME13	0.0174045911511575	0.925959733310935
ME6	ME13	0.0588980042859423	0.752968564591655
ME23	ME13	0.0810409167110447	0.664732622822586
ME8	ME13	0.0149712185463409	0.936288894127431
ME28	ME13	0.0280581498099211	0.880898243010394
ME33	ME18	-0.00815889730024123	0.965254603811757
ME49	ME18	-0.0705645618265547	0.706015865484566
ME31	ME18	-0.0260966718637732	0.889171513756754
ME43	ME18	0.0335558874908169	0.857777678328096
ME47	ME18	0.0935554135333703	0.616660390510419
ME12	ME18	0.0459721782354018	0.806012518364793
ME4	ME18	-0.017033401634815	0.927534633098651
ME15	ME18	0.0121457480959184	0.948295074551353
ME16	ME18	-0.0114612843178624	0.951205317336134
ME7	ME18	0.120753568592409	0.517584661323471
ME10	ME18	0.117059541085527	0.530568550918852
ME30	ME18	-0.0287854870161592	0.877833504610989
ME37	ME18	0.0531344420966317	0.776499868774013
ME42	ME18	-0.0643883815825213	0.730752678431308
ME26	ME18	-0.011405919212449	0.951440749347134
ME44	ME18	-0.0238870674816469	0.898505022433025
ME39	ME18	-0.0387219254702476	0.836156533911258
ME27	ME18	-0.00132298921550282	0.99436428831985
ME1	ME18	0.0658322305148565	0.72494491825585
ME5	ME18	0.0447723460844527	0.810983400901292
ME9	ME18	-0.00357052951259897	0.98479089717956
ME11	ME18	-0.0612737537771707	0.743330528833308
ME52	ME18	-0.112088943245264	0.548282766541039
ME19	ME18	-0.0516055869893212	0.782775525064335
ME50	ME18	-0.0278291719748641	0.881863425470472
ME51	ME18	0.0717267323025598	0.701392979952101
treat_Ctrl	ME18	0.112774098085152	0.545824669244064
ME46	ME18	-0.021026233814539	0.910608971570245
ME13	ME18	0.114296308222592	0.54038210921595
ME18	ME18	1	1.55017652127766e-228
ME29	ME18	-0.0460587314390408	0.805654214517411
ME32	ME18	-0.00328472840682387	0.986008178242619
ME34	ME18	0.00465108647405359	0.980188925931117
ME45	ME18	-0.0708523888249818	0.704869981097252
ME21	ME18	-0.0103450911119534	0.955952518353814
treat_Treat	ME18	-0.112774098085152	0.545824669244064
ME40	ME18	-0.0157175223505813	0.933119832609342
ME24	ME18	-0.0524797585081434	0.779185552514915
ME25	ME18	-0.0943342933295629	0.613716701589047
ME35	ME18	-0.0287967477809165	0.877786069298412
ME38	ME18	-0.0805424857874732	0.666676218488901
ME14	ME18	-0.144731495982983	0.437265389417983
ME41	ME18	-0.160399869501642	0.388704287761014
ME17	ME18	-0.0955991053238525	0.60894904347766
ME36	ME18	-0.169288196655917	0.362601829615374
ME20	ME18	0.0809955893265941	0.664909285724845
ME48	ME18	0.0252763436650068	0.892635000677821
ME3	ME18	-0.252777762680457	0.170072173557319
ME0	ME18	-0.12960334594058	0.487126290241478
ME2	ME18	-0.0758933008010659	0.68490609100146
ME22	ME18	0.0333848480926301	0.85849534083562
ME6	ME18	0.000400364472335888	0.998294502441271
ME23	ME18	0.00312965565905268	0.986668675542596
ME8	ME18	-0.0758328088070152	0.685144462153795
